timestamp,freq_kHz,callsign,raw_line
2025-11-30 09:37:00Z,7026.1,7026.1,DX de DL8LAS-#:   7026.1  LY2AT          CW    23 dB  27 WPM  CQ      0936Z
2025-11-30 09:37:00Z,7010.3,7010.3,DX de W2NNN-#:    7010.3  F6KOP          CW     3 dB  28 WPM  CQ      0936Z
2025-11-30 09:37:00Z,7021.4,7021.4,DX de W2NNN-#:    7021.4  KB4DX          CW    13 dB  32 WPM  CQ      0936Z
2025-11-30 09:37:00Z,7021.4,7021.4,DX de N6TV-#:     7021.4  KB4DX          CW    30 dB  33 WPM  CQ      0936Z
2025-11-30 09:37:00Z,7014.0,7014.0,DX de S50U-#:     7014.0  HB9AGA         CW    33 dB  28 WPM  CQ      0936Z
2025-11-30 09:37:00Z,7012.1,7012.1,DX de OH4KA-#:    7012.1  ES9C           CW    40 dB  33 WPM  CQ      0936Z
2025-11-30 09:37:00Z,7031.0,7031.0,DX de E28AC-#:    7031.0  RA9V           CW     5 dB  28 WPM  CQ      0936Z
2025-11-30 09:37:00Z,7018.2,7018.2,DX de M1GEO-#:    7018.2  II2T           CW    30 dB  30 WPM  CQ      0936Z
2025-11-30 09:37:00Z,7002.0,7002.0,DX de HA1VHF-#:   7002.0  RL3FM          CW     4 dB  21 WPM  CQ      0936Z
2025-11-30 09:37:00Z,7018.1,7018.1,DX de 3V/KF5EYY-#:   7018.1  II2T           CW    10 dB  32 WPM  CQ      0936Z
2025-11-30 09:37:00Z,7014.9,7014.9,DX de DL1HWS-#:   7014.9  DR3W           CW    14 dB  29 WPM  CQ      0936Z
2025-11-30 09:37:00Z,7026.1,7026.1,DX de DL1HWS-#:   7026.1  LY2AT          CW    15 dB  26 WPM  CQ      0936Z
2025-11-30 09:37:00Z,7030.6,7030.6,DX de NU4F-#:     7030.6  N2MM           CW    34 dB  28 WPM  CQ      0936Z
2025-11-30 09:37:00Z,7010.3,7010.3,DX de NU4F-#:     7010.3  F6KOP          CW    31 dB  28 WPM  CQ      0936Z
2025-11-30 09:37:00Z,7053.0,7053.0,DX de KV4TT-#:    7053.0  PW2K           CW    13 dB  33 WPM  CQ      0936Z
2025-11-30 09:37:00Z,7030.6,7030.6,DX de N2YCH-#:    7030.6  N2MM           CW    15 dB  26 WPM  CQ      0936Z
2025-11-30 09:37:00Z,7030.6,7030.6,DX de WX7V/5-#:   7030.6  N2MM           CW    31 dB  27 WPM  CQ      0936Z
2025-11-30 09:37:00Z,7021.4,7021.4,DX de WX7V/5-#:   7021.4  KB4DX          CW    38 dB  32 WPM  CQ      0936Z
2025-11-30 09:37:00Z,7030.6,7030.6,DX de WZ7I-#:     7030.6  N2MM           CW    11 dB  27 WPM  CQ      0936Z
2025-11-30 09:37:01Z,7014.9,7014.9,DX de OK1FCJ-#:   7014.9  DR3W           CW    17 dB  29 WPM  CQ      0936Z
2025-11-30 09:37:01Z,7003.3,7003.3,DX de N8DXE-#:    7003.3  W2FU           CW    29 dB  28 WPM  CQ      0936Z
2025-11-30 09:37:01Z,7014.9,7014.9,DX de DM6EE-#:    7014.9  DR3W           CW    14 dB  29 WPM  CQ      0936Z
2025-11-30 09:37:01Z,7014.0,7014.0,DX de YO5LD-#:    7014.0  HB9AGA         CW    10 dB  28 WPM  CQ      0936Z
2025-11-30 09:37:01Z,7028.2,7028.2,DX de YO2CK-#:    7028.2  M6T            CW    12 dB  40 WPM  CQ      0936Z
2025-11-30 09:37:01Z,7010.3,7010.3,DX de YO2CK-#:    7010.3  F6KOP          CW     6 dB  28 WPM  CQ      0936Z
2025-11-30 09:37:01Z,7021.4,7021.4,DX de WA7LNW-#:   7021.4  KB4DX          CW    40 dB  33 WPM  CQ      0936Z
2025-11-30 09:37:01Z,7004.7,7004.7,DX de VE6WZ-#:    7004.7  W9VW           CW    26 dB  32 WPM  CQ      0936Z
2025-11-30 09:37:01Z,7012.5,7012.5,DX de VE6WZ-#:    7012.5  WQ6X           CW    14 dB  25 WPM  CQ      0936Z
2025-11-30 09:37:01Z,7021.4,7021.4,DX de VE6WZ-#:    7021.4  KB4DX          CW    36 dB  32 WPM  CQ      0936Z
2025-11-30 09:37:01Z,7030.6,7030.6,DX de G4ZFE-#:    7030.6  N2MM           CW     3 dB  28 WPM  CQ      0936Z
2025-11-30 09:37:01Z,7007.8,7007.8,DX de LZ5DI-#:    7007.8  LZ9W           CW    28 dB  28 WPM  CQ      0937Z
2025-11-30 09:37:01Z,7021.4,7021.4,DX de K5TR-#:     7021.4  KB4DX          CW    41 dB  33 WPM  CQ      0937Z
2025-11-30 09:37:01Z,7021.4,7021.4,DX de KM3T-2-#:   7021.4  KB4DX          CW    23 dB  34 WPM  CQ      0937Z
2025-11-30 09:37:01Z,7009.5,7009.5,DX de DO4DXA-#:   7009.5  OM/UT2WW       CW    39 dB  25 WPM  CQ      0937Z
2025-11-30 09:37:01Z,7014.9,7014.9,DX de DO4DXA-#:   7014.9  DR3W           CW    17 dB  29 WPM  CQ      0937Z
2025-11-30 09:37:01Z,7017.0,7017.0,DX de DO4DXA-#:   7017.0  DL1AQU         CW    33 dB  26 WPM  CQ      0937Z
2025-11-30 09:37:01Z,7006.3,7006.3,DX de DO4DXA-#:   7006.3  DD4DA          CW    33 dB  24 WPM  CQ      0937Z
2025-11-30 09:37:01Z,7021.4,7021.4,DX de NG7M-#:     7021.4  KB4DX          CW    21 dB  33 WPM  CQ      0937Z
2025-11-30 09:37:02Z,7017.7,7017.7,DX de CT1EYQ-#:   7017.7  W3LPL          CW    28 dB  28 WPM  CQ      0937Z
2025-11-30 09:37:02Z,7014.9,7014.9,DX de PI4CC-#:    7014.9  DR3W           CW    15 dB  29 WPM  CQ      0937Z
2025-11-30 09:37:02Z,7036.8,7036.8,DX de PI4CC-#:    7036.8  S51J           CW    18 dB  29 WPM  CQ      0937Z
2025-11-30 09:37:02Z,7025.0,7025.0,DX de IK7YTT-#:   7025.0  TK0C           CW    21 dB  33 WPM  CQ      0937Z
2025-11-30 09:37:02Z,7007.8,7007.8,DX de LZ3CB-#:    7007.8  LZ9W           CW    39 dB  27 WPM  CQ      0937Z
2025-11-30 09:37:02Z,7007.7,7007.7,DX de F4EGZ-#:    7007.7  LZ9W           CW    13 dB  28 WPM  CQ      0937Z
2025-11-30 09:37:02Z,7026.1,7026.1,DX de DR4W-#:     7026.1  LY2AT          CW    21 dB  26 WPM  CQ      0937Z
2025-11-30 09:37:02Z,7021.4,7021.4,DX de VK4CT-#:    7021.4  KB4DX          CW    19 dB  33 WPM  CQ      0937Z
2025-11-30 09:37:02Z,7011.0,7011.0,DX de VK4CT-#:    7011.0  K2PO           CW    23 dB  28 WPM  CQ      0937Z
2025-11-30 09:37:02Z,7021.4,7021.4,DX de K3PA-1-#:   7021.4  KB4DX          CW    47 dB  33 WPM  CQ      0937Z
2025-11-30 09:37:02Z,7011.0,7011.0,DX de K3PA-1-#:   7011.0  K2PO           CW    25 dB  28 WPM  CQ      0937Z
2025-11-30 09:37:02Z,7011.0,7011.0,DX de K9LC-#:     7011.0  K2PO           CW    23 dB  28 WPM  CQ      0937Z
2025-11-30 09:37:02Z,7007.8,7007.8,DX de IK3STG-#:   7007.8  LZ9W           CW     4 dB  28 WPM  CQ      0937Z
2025-11-30 09:37:02Z,7011.0,7011.0,DX de KM3T-1-#:   7011.0  K2PO           CW     6 dB  28 WPM  CQ      0937Z
2025-11-30 09:37:02Z,7021.4,7021.4,DX de VK6ANC-#:   7021.4  KB4DX          CW    20 dB  33 WPM  CQ      0937Z
2025-11-30 09:37:02Z,7027.4,7027.4,DX de OH2BBT-#:   7027.4  TI3WD          CW    10 dB  29 WPM  CQ      0937Z
2025-11-30 09:37:02Z,7021.4,7021.4,DX de K7CO-#:     7021.4  KB4DX          CW    38 dB  33 WPM  CQ      0937Z
2025-11-30 09:37:02Z,7003.6,7003.6,DX de KW7MM-2-#:   7003.6  PJ4K           CW    28 dB  30 WPM  CQ      0937Z
2025-11-30 09:37:02Z,7021.4,7021.4,DX de KW7MM-2-#:   7021.4  KB4DX          CW    43 dB  33 WPM  CQ      0937Z
2025-11-30 09:37:03Z,7011.0,7011.0,DX de NU4F-2-#:   7011.0  K2PO           CW    17 dB  28 WPM  CQ      0937Z
2025-11-30 09:37:03Z,7021.4,7021.4,DX de NU4F-2-#:   7021.4  KB4DX          CW    23 dB  36 WPM  CQ      0937Z
2025-11-30 09:37:03Z,7018.6,7018.6,DX de NU4F-2-#:   7018.6  K3LR           CW    22 dB  26 WPM  CQ      0937Z
2025-11-30 09:37:03Z,7057.1,7057.1,DX de NU4F-2-#:   7057.1  ZF5T           CW    20 dB  35 WPM  CQ      0937Z
2025-11-30 09:37:03Z,7021.4,7021.4,DX de KH6LC-#:    7021.4  KB4DX          CW    18 dB  33 WPM  CQ      0937Z
2025-11-30 09:37:03Z,7006.3,7006.3,DX de SE5E-#:     7006.3  DD4DA          CW    24 dB  28 WPM  CQ      0937Z
2025-11-30 09:37:03Z,7021.4,7021.4,DX de VE7CC-#:    7021.4  KB4DX          CW    17 dB  32 WPM  CQ      0937Z
2025-11-30 09:37:03Z,7021.4,7021.4,DX de VE7CC-#:    7021.4  KB4DX          CW    17 dB  32 WPM  CQ      0937Z
2025-11-30 09:37:03Z,7021.4,7021.4,DX de K5EM-#:     7021.4  KB4DX          CW    34 dB  34 WPM  CQ      0937Z
2025-11-30 09:37:04Z,7022.5,7022.5,DX de YO2KAR-#:   7022.5  9A1A           CW    34 dB  34 WPM  CQ      0937Z
2025-11-30 09:37:04Z,7014.0,7014.0,DX de DM5GG-#:    7014.0  HB9AGA         CW    21 dB  28 WPM  CQ      0937Z
2025-11-30 09:37:05Z,7018.6,7018.6,DX de K6FOD-#:    7018.6  K3LR           CW    15 dB  25 WPM  CQ      0937Z
2025-11-30 09:37:05Z,7021.4,7021.4,DX de K6FOD-#:    7021.4  KB4DX          CW    25 dB  33 WPM  CQ      0937Z
2025-11-30 09:37:05Z,7021.4,7021.4,DX de TI7W-#:     7021.4  KB4DX          CW     8 dB  36 WPM  CQ      0937Z
2025-11-30 09:37:06Z,7021.4,7021.4,DX de KW7MM-#:    7021.4  KB4DX          CW    35 dB  35 WPM  CQ      0937Z
2025-11-30 09:37:06Z,7021.4,7021.4,DX de W6YX-#:     7021.4  KB4DX          CW    49 dB  32 WPM  CQ      0937Z
2025-11-30 09:37:06Z,7017.7,7017.7,DX de MM0GPZ-#:   7017.7  W3LPL          CW    28 dB  28 WPM  CQ      0937Z
